subjek,kategori,tabel_ringkas,tabel_lengkap,endpoint
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Pegawai Pemerintah dengan Perjanjian Kerja Menurut Tingkat Kepangkatan dan Jenis Kelamin (orang), 2024","Jumlah Pegawai Pemerintah dengan Perjanjian Kerja Menurut Tingkat Kepangkatan dan Jenis Kelamin (orang), Desember 2024",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2024/id_tabel/TlJUeGVxdWY0eTlmTHB5Y0FPd3pIQT09/wilayah/0000000/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Pegawai Negeri Sipil Menurut Tingkat Kepangkatan dan Jenis Kelamin (orang), 2024","Jumlah Pegawai Negeri Sipil Menurut Tingkat Kepangkatan dan Jenis Kelamin (orang), Desember 2024",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2024/id_tabel/RU82T3FSUlN6UHdVR0Z5N1pRUlNxZz09/wilayah/0000000/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Aparatur Sipil Negara (ASN) Menurut Jabatan, Jenis ASN, dan Jenis Kelamin (orang), 2024","Jumlah Aparatur Sipil Negara (ASN) Menurut Jabatan, Jenis ASN, dan Jenis Kelamin (orang), Desember 2024",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2024/id_tabel/YzVEYlo5MVplU2NaM2NtT2daTzB6UT09/wilayah/0000000/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Aparatur Sipil Negara (ASN) Menurut Tingkat Pendidikan, Jenis ASN, dan Jenis Kelamin (orang), 2024","Jumlah Aparatur Sipil Negara (ASN) Menurut Tingkat Pendidikan, Jenis ASN, dan Jenis Kelamin (orang), Desember 2024",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2024/id_tabel/VlczcSt1TGlXZHh3NWdyclUrZmo4QT09/wilayah/0000000/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Pegawai Negeri Sipil Menurut Jabatan dan Jenis Kelamin (Orang), 2007 - 2024","Jumlah Pegawai Negeri Sipil Menurut Jabatan dan Jenis Kelamin (Orang), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/666/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Pengeluaran Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Pengeluaran [Rincian 2022] (Rupiah), 2021 - 2024","Realisasi Pengeluaran Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Pengeluaran [Rincian 2022] (Rupiah), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2184/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Penerimaan Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Penerimaan [Rincian 2022] (Rupiah), 2021 - 2024","Realisasi Penerimaan Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Penerimaan [Rincian 2022] (Rupiah), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2180/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Pegawai Negeri Sipil Menurut Masa Kerja dan Jenis Kelamin, 2004 - 2023","Jumlah Pegawai Negeri Sipil Menurut Masa Kerja dan Jenis Kelamin, 2004 - 2023",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1177/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Pengeluaran untuk layanan pokok (pendidikan, kesehatan dan perlindungan sosial) sebagai persentase dari total belanja pemerintah (Persen), 2014 - 2022","Pengeluaran untuk layanan pokok (pendidikan, kesehatan dan perlindungan sosial) sebagai persentase dari total belanja pemerintah (Persen), 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1759/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Penduduk Usia 0-17 Tahun Dengan Kepemilikan Akta Lahir (40% Terbawah), Menurut Jenis Kelamin (Persen), 2015 - 2023","Persentase Penduduk Usia 0-17 Tahun Dengan Kepemilikan Akta Lahir (40% Terbawah), Menurut Jenis Kelamin (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1573/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Penduduk Usia 0-17 Tahun Dengan Kepemilikan Akta Lahir (40% Terbawah), Menurut Provinsi (Persen), 2015 - 2023","Persentase Penduduk Usia 0-17 Tahun Dengan Kepemilikan Akta Lahir (40% Terbawah), Menurut Provinsi (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1570/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Penduduk Usia 0-17 Tahun Dengan Kepemilikan Akta Lahir (40% Terbawah), Menurut Daerah Tempat Tinggal (Persen), 2015 - 2023","Persentase Penduduk Usia 0-17 Tahun Dengan Kepemilikan Akta Lahir (40% Terbawah), Menurut Daerah Tempat Tinggal (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1487/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Proporsi Realisasi Pendapatan Pemerintah Terhadap Produk Domestik Bruto (Persen), 2013 - 2022","Proporsi Realisasi Pendapatan Pemerintah Terhadap Produk Domestik Bruto (Persen), 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1588/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Proporsi pengeluaran utama pemerintah terhadap anggaran yang disetujui (Persen), 2015 - 2022","Proporsi pengeluaran utama pemerintah terhadap anggaran yang disetujui (Persen), 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1235/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Pengguna Data yang Menggunakan Data BPS Sebagai Dasar Perencanaan, Monitoring dan Evaluasi Pembangunan Nasional (Persen), 2020 - 2023","Persentase Pengguna Data yang Menggunakan Data BPS Sebagai Dasar Perencanaan, Monitoring dan Evaluasi Pembangunan Nasional (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1606/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase cakupan kepemilikan akta kelahiran pada penduduk 0-17 tahun menurut provinsi, 2015 - 2023","Persentase cakupan kepemilikan akta kelahiran pada penduduk 0-17 tahun menurut provinsi, 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2014/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase anak yang memiliki akta kelahiran Menurut Daerah Tempat Tinggal (Persen), 2015 - 2023","Persentase anak yang memiliki akta kelahiran Menurut Daerah Tempat Tinggal (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1413/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase anak yang memiliki akta kelahiran Menurut Provinsi (Persen), 2015 - 2023","Persentase anak yang memiliki akta kelahiran Menurut Provinsi (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1412/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Proporsi anak umur di bawah 5 tahun yang kelahirannya dicatat oleh lembaga pencatatan sipil Menurut Jenis Kelamin (Persen), 2015 - 2023","Proporsi anak umur di bawah 5 tahun yang kelahirannya dicatat oleh lembaga pencatatan sipil Menurut Jenis Kelamin (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1411/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Proporsi anak umur di bawah 5 tahun yang kelahirannya dicatat oleh lembaga pencatatan sipil Menurut Provinsi (Persen), 2015 - 2023","Proporsi anak umur di bawah 5 tahun yang kelahirannya dicatat oleh lembaga pencatatan sipil Menurut Provinsi (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1410/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Kelompok Pengeluaran (Persen), 2019 - 2023","Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Kelompok Pengeluaran (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1830/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Jenis Kelamin (Persen), 2015 - 2023","Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Jenis Kelamin (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1829/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Daerah Tempat Tinggal (Persen), 2019 - 2023","Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Daerah Tempat Tinggal (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1828/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Provinsi (Persen), 2015 - 2023","Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Provinsi (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1827/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Proporsi Anggaran Riset Pemerintah Terhadap PDB (Persen), 2015 - 2019","Proporsi Anggaran Riset Pemerintah Terhadap PDB (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1825/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Provinsi (Persen), 2015 - 2023","Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Provinsi (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1831/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Kelompok Pengeluaran (Persen), 2019 - 2023","Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Kelompok Pengeluaran (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1834/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Jenis Kelamin (Persen), 2015 - 2023","Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Jenis Kelamin (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1833/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Daerah Tempat Tinggal (Persen), 2015 - 2023","Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Daerah Tempat Tinggal (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1832/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","[Kondef lama] Jumlah Pegawai Negeri Sipil Menurut Tingkat Kepangkatan dan Jenis Kelamin (orang), 2017 - 2023","Jumlah Pegawai Negeri Sipil Menurut Tingkat Kepangkatan dan Jenis Kelamin, Desember 2023",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2023/id_tabel/NzdtemNPTS95VEYzSENIYnFVb1VZZz09/wilayah/0000000/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Pegawai Negeri Sipil Menurut Jenis Kepegawaian dan Jenis Kelamin, 2004 - 2023","Jumlah Pegawai Negeri Sipil Menurut Jenis Kepegawaian dan Jenis Kelamin, 2004 - 2023",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1798/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Pegawai Negeri Sipil Menurut Kelompok Umur dan Jenis Kelamin, 2004 - 2023","Jumlah Pegawai Negeri Sipil Menurut Kelompok Umur dan Jenis Kelamin, 2004 - 2023",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1176/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Pegawai Negeri Sipil Menurut Tingkat Pendidikan dan Jenis Kelamin, 2004 - 2023","Jumlah Pegawai Negeri Sipil Menurut Tingkat Pendidikan dan Jenis Kelamin, 2004 - 2023",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1175/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Pegawai Negeri Sipil Menurut Tingkat Kepangkatan dan Jenis Kelamin, 2004-2023","Jumlah Pegawai Negeri Sipil Menurut Tingkat Kepangkatan dan Jenis Kelamin, 2004-2023",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1164/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Pegawai Negeri Sipil Menurut Provinsi dan Jenis Kelamin, 2004-2023","Jumlah Pegawai Negeri Sipil Menurut Provinsi dan Jenis Kelamin, 2004-2023",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1163/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Pengeluaran Negara (Keuangan) (Milyar Rupiah), 2010 - 2024","Realisasi Pengeluaran Negara (Keuangan) (Milyar Rupiah), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1085/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Lokasi - Jumlah Proyek (Unit), 2006 - 2023","Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Lokasi - Jumlah Proyek (Unit), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/794/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Lokasi - Jumlah Investasi (Milyar Rupiah), 2006 - 2023","Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Lokasi - Jumlah Investasi (Milyar Rupiah), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/793/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Pegawai Negeri Sipil Menurut Tingkat Pendidikan dan Jenis Kelamin, 2017 - 2023","Jumlah Pegawai Negeri Sipil Menurut Tingkat Pendidikan dan Jenis Kelamin, Desember 2023",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2023/id_tabel/YjZWMkl0blljQ1VHNkF0dnlXWGtkdz09/wilayah/0000000/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Jumlah Pegawai Negeri Sipil Menurut Jabatan dan Jenis Kelamin, 2017 - 2023","Jumlah Pegawai Negeri Sipil Menurut Jabatan dan Jenis Kelamin, Desember 2023",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2023/id_tabel/TEJrTHhZODZmSXhoblFvSGtlbkFMQT09/wilayah/0000000/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Penerimaan Pemerintah Kabupaten/Kota Seluruh Indonesia Menurut Jenis Penerimaan [Rincian 2022] (Rupiah), 2021 - 2023","Realisasi Penerimaan Pemerintah Kabupaten/Kota Seluruh Indonesia Menurut Jenis Penerimaan [Rincian 2022] (Rupiah), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2186/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Pengeluaran Pemerintah Kabupaten/Kota Seluruh Indonesia Menurut Jenis Pengeluaran [Rincian 2022] (Rupiah), 2021 - 2023","Realisasi Pengeluaran Pemerintah Kabupaten/Kota Seluruh Indonesia Menurut Jenis Pengeluaran [Rincian 2022] (Rupiah), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2185/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Penerimaan dan Pengeluaran Pemerintah Desa Seluruh Indonesia [Format Baru] (Ribu Rupiah), 2016 - 2023","Realisasi Penerimaan dan Pengeluaran Pemerintah Desa Seluruh Indonesia [Format Baru] (Ribu Rupiah), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1977/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Tabel Anggaran Belanja Pemerintah Pusat Berdasarkan Fungsi (Milyar Rupiah), 2005 - 2024","Tabel Anggaran Belanja Pemerintah Pusat Berdasarkan Fungsi (Milyar Rupiah), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1082/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Pendapatan Negara (Milyar Rupiah), 2007 - 2024","Realisasi Pendapatan Negara (Milyar Rupiah), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1070/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Anggaran Kesehatan dari Direktorat Penyusunan APBN - Direktorat Jenderal Anggaran, Kementerian Keuangan","Anggaran Kesehatan dari Direktorat Penyusunan APBN - Direktorat Jenderal Anggaran, Kementerian Keuangan",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1968/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Persentase Kepatuhan pelaksanaan UU Pelayanan Publik untuk KL (Persen), 2013 - 2021","Persentase Kepatuhan pelaksanaan UU Pelayanan Publik untuk KL (Persen), 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1236/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Penerimaan Pemerintah Kabupaten/Kota Seluruh Indonesia (Ribu Rupiah), 2006 - 2021","Realisasi Penerimaan Pemerintah Kabupaten/Kota Seluruh Indonesia (Ribu Rupiah), 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/787/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Pengeluaran Pemerintah Kabupaten/Kota Seluruh Indonesia (Ribu Rupiah), 2006 - 2021","Realisasi Pengeluaran Pemerintah Kabupaten/Kota Seluruh Indonesia (Ribu Rupiah), 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/127/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Proporsi Volume Remitansi (Dalam US Dollars) Terhadap Total PDB, 2015 - 2020","Proporsi Volume Remitansi (Dalam US Dollars) Terhadap Total PDB, 2020",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1258/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Penerimaan Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Penerimaan (Ribu Rupiah), 2005 - 2021","Realisasi Penerimaan Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Penerimaan (Ribu Rupiah), 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/507/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Pengeluaran Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Pengeluaran (Ribu Rupiah), 2005 - 2021","Realisasi Pengeluaran Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Pengeluaran (Ribu Rupiah), 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/126/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Proporsi Pembayaran Utang Dan Bunga (Debt Service) Terhadap Ekspor Barang Dan Jasa (Persen), 2015 - 2020","Proporsi Pembayaran Utang Dan Bunga (Debt Service) Terhadap Ekspor Barang Dan Jasa (Persen), 2020",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1260/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Investasi Penanaman Modal Luar Negeri Menurut Sektor Ekonomi (Juta US$), 2000 - 2018","Realisasi Investasi Penanaman Modal Luar Negeri Menurut Sektor Ekonomi (Juta US$), 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1089/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Penerimaan/Pengeluaran Pemerintah Desa (Rupiah), 2005 - 2007","Penerimaan/Pengeluaran Pemerintah Desa (Rupiah), 2007",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1079/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Proporsi Anggaran Domestik yang Didanai Oleh Pajak Domestik (Persen), 2015 - 2017","Proporsi Anggaran Domestik yang Didanai Oleh Pajak Domestik (Persen), 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1256/key/[WebAPI_KEY]
Statistik Ekonomi,"Keuangan Pemerintah, Fiskal dan Statistik Sektor Publik","Realisasi Penerimaan dan Pengeluaran Pemerintah Desa Seluruh Indonesia (Ribu Rupiah), 2008 - 2015","Realisasi Penerimaan dan Pengeluaran Pemerintah Desa Seluruh Indonesia (Ribu Rupiah), 2015",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1077/key/[WebAPI_KEY]
